7,0.52459417,3.546633233,4.654320057,4.312134235,-8.808970383,6.138140425,9.403594359
7,0.728222566,2.970041714,3.417031246,5.063128795,9.353543671,-6.571307907,9.645333054
7,0.494580256,3.499849042,5.69903679,4.063952582,-9.161830028,-5.935334712,-9.045493462
7,0.717007837,2.731863881,3.436832999,4.659113697,8.770798609,-6.173398504,9.004432531
7,0.728651232,2.894199663,3.466928044,4.791235168,9.693920246,6.780671581,-8.926565348
7,0.737177272,2.719929805,3.479463442,5.504814085,10.01544172,-6.991946517,10.5410536
7,0.514427051,3.711160834,3.684714034,4.073149496,-8.064036696,-6.141018835,8.149513797
7,0.530080051,3.7493741,4.172519374,4.526945322,-9.52597867,6.502428996,-8.887879951
7,0.730687126,2.691555371,3.679112524,5.192805187,-9.802332971,6.826634526,-9.75843947
7,0.69021317,2.749871535,3.337784121,4.63509249,8.774264488,7.117315508,-8.769849538
7,0.46649969,3.271277144,4.941988863,3.944437567,-8.390878115,-6.514030295,-9.303217644
7,0.487675932,4.218505106,4.387766523,4.297907947,8.641178609,7.76416413,-9.99088078
7,0.670937317,2.705404888,3.530194305,4.262946584,-8.178484826,5.64938672,-8.698300596
7,0.708821698,2.779970464,3.438767483,4.84707976,9.03070334,-6.322654536,9.373615785
7,0.665666237,2.686454325,3.475526119,4.332327669,-8.266331945,5.731573752,-8.680376846
7,0.725445188,2.718376976,3.374062721,5.048454015,9.260763469,-6.573299912,-10.41779581
7,0.689959333,2.642242284,3.426360189,4.502383603,8.520312764,-6.095121418,-8.796951983
7,0.729607375,3.206483813,3.402995204,5.105592635,9.446046691,-7.853782079,-9.602268006
7,0.684758994,2.821313655,3.493551121,4.456430085,-8.951610799,6.004622805,-8.452167719
7,0.680187154,2.885398384,3.430939447,4.193494284,8.245446408,6.058447866,-8.093171838
7,0.498065269,3.189174621,4.393212533,4.59759026,9.368768919,7.014697488,-9.16457626
7,0.715016666,2.606126618,3.494646976,4.655537352,9.106630011,6.362820147,-8.772932367
7,0.711142225,2.604891952,3.633613728,4.394699813,-9.339414849,5.818473377,-8.411867127
7,0.704142181,2.941329465,3.448786818,4.447573802,8.422012026,-5.984859385,-8.86749783
7,0.732004628,2.66135417,3.412286247,5.646657644,10.19875219,-7.175738153,-10.67844862
7,0.721834246,2.902030268,3.52200596,5.053736416,-9.526981755,7.046612604,-9.462093082
7,0.702282538,2.721793351,3.376846623,4.741223633,8.833795961,-6.655544515,-9.222425346
7,0.666616227,2.72012825,3.350435579,4.194414201,8.341160072,6.597250066,-8.00950488
7,0.52576768,3.782352437,5.082514428,4.146879277,-8.8293894,6.108381613,9.047320898
7,0.687171968,2.69193131,3.478527675,4.500030503,-8.5368021,5.912794544,-8.84268783
7,0.669343126,2.73088533,3.323176166,4.266098111,8.326835213,-6.928757738,-8.136219053
7,0.703433362,2.707271485,3.370285487,4.764876376,8.892100442,-6.883838491,-9.142193648
7,0.734673726,3.007156932,3.492837143,4.900170388,9.165766446,-6.808607013,-9.378967429
7,0.689360994,2.687236057,3.493794035,4.56779964,-8.679932305,6.00639366,-8.851232689
7,0.520646485,3.038260494,3.871260289,4.078054577,-8.31989886,6.17858166,8.127745603
7,0.708521544,2.804972678,3.618435907,4.663637429,-8.958884746,6.159548278,-8.951555291
7,0.737445631,3.047376561,3.448368351,4.826533092,9.028566935,-6.862655899,-9.258793272
7,0.707854571,2.611631536,3.482750099,4.644904312,8.711488368,-6.345868697,-9.658279029
7,0.720610401,2.890404688,3.580709698,4.893500141,-9.325412662,6.445878868,-9.244349369
7,0.708327009,2.862052098,3.400849694,4.761643152,8.902621519,-7.029838567,-9.152345191
7,0.662857922,2.543701851,3.439972492,4.245780093,8.394410331,7.393174383,-8.149573667
7,0.492790556,3.181676342,4.716290002,4.557398611,9.480420592,-6.409753043,-9.261897721
7,0.673456037,2.819018432,3.506558649,4.258228143,-8.15723551,5.692043598,-8.707016003
7,0.695470379,2.943263944,3.541278191,4.504735405,-8.544587944,6.013921309,-9.091242722
7,0.712392476,2.855440899,3.577714971,4.654922019,8.904241787,-6.804547254,-8.94080669
7,0.494986305,3.287789911,4.851435248,4.554935289,9.289109609,-6.388295527,-9.696203859
7,0.675631398,2.626471775,3.388357262,4.277909611,8.375551302,6.57627863,-8.187191955
7,0.474637869,3.303036667,4.766044724,3.935285968,-8.630824307,-5.652727152,-8.335574792
7,0.495218125,3.259199692,4.870661992,4.527104475,9.328250717,-6.336077678,-9.438634135
7,0.710736027,2.828990287,3.584433891,4.687113821,8.926351625,-6.608316042,-9.033552101
7,0.67425515,2.633065749,3.394274592,4.279332117,8.45842662,6.504345989,-8.166426807
7,0.474552091,3.316140713,4.715714517,3.94782679,-8.685855598,-5.67865005,-8.315908892
7,0.67767245,2.676344877,3.576724405,4.320733151,-8.276581002,5.709377456,-9.015177159
7,0.489799424,4.057661585,4.64768687,3.945682678,8.53193167,-6.688992339,-8.308797349
7,0.496473069,3.208592472,4.549751897,4.480725826,9.408700578,-6.244945855,-9.031117601
7,0.507769921,3.883361753,6.500950271,4.066045367,9.660101682,6.021533465,-9.40892709
7,0.452613532,3.369340882,4.634739703,3.890320953,-8.212326345,-5.582358901,-8.463120197
7,0.666462176,2.761979779,3.513015285,4.172074577,-8.014644504,5.582269399,9.984064877
7,0.697166067,2.750791032,3.452094842,4.430670439,-10.23294264,6.183804005,-8.372094291
7,0.509605362,3.911064664,5.538941501,4.035559172,10.62835413,6.007651187,-8.822862685
7,0.49731847,4.308754585,4.50092005,3.976513954,8.403575634,-7.261824087,-8.333539176
7,0.454965117,3.344629939,4.538713751,3.882260433,-8.136705766,-5.570208541,-8.461212999
7,0.497133629,3.209733383,4.561942816,4.556950152,9.283889713,-6.315207359,-9.251165296
7,0.729040878,2.903711043,3.479415139,4.821627872,8.985992611,-6.712082445,-9.576792589
7,0.497372491,3.161312461,4.214957745,4.483622718,9.042186695,-6.574696137,-8.937230136
7,0.464122359,3.332246426,4.998740021,3.754840464,-8.996244042,5.437135046,-8.135719642
7,0.512849429,3.261793541,5.18803295,4.133969982,9.009442551,-5.767046126,8.896144258
7,0.495509189,4.407034743,4.779320316,4.118169087,9.579476552,6.462993141,-8.56897293
7,0.461260202,3.305191111,4.697658696,3.710474579,-8.57841084,5.375776997,-7.924998784
7,0.508997769,3.225437931,5.292625431,4.122579563,9.30887121,-5.737369788,8.855563128
7,0.493417853,3.198275234,4.161736367,4.54576722,9.332750539,-6.806897191,-8.931261988
7,0.495865215,4.322480544,4.702544775,4.118535277,-9.954873377,6.402851301,-8.529381122
7,0.697943879,2.734394232,3.51578872,4.421557896,-10.12203027,6.04691602,-8.390305888
